Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value
2014,11,24,19,40.77,1.99,128,0.46,5,NA,62
2014,11,24,20,35.86,2.99,132,0.53,5.82,1026.23,80
2014,11,24,21,37.23,4,180,0.59,4.93,NA,129
2014,11,24,22,36.88,0,NA,0.59,4.86,NA,118
2014,11,24,23,34,2.18,114,0.71,4.86,1026,90
2014,11,25,0,32.23,1.95,94,0.82,4.78,NA,78
2014,11,25,1,34.23,3.3,79,0.71,3.72,NA,86
2014,11,25,2,30.57,1.1,143,0.79,4.61,1024.93,111
2014,11,25,3,32,2,100,0.77,4.25,NA,144
2014,11,25,4,30.23,NA,NA,0.88,4.21,NA,121
2014,11,25,5,30.02,1.74,72,0.76,4.95,1023.98,112
2014,11,25,6,27.59,2,30,0.86,4.21,NA,111
2014,11,25,7,30.23,2,20,0.88,3.68,NA,146
2014,11,25,8,31.7,1.35,6,0.77,3.61,1023.92,159
2014,11,25,9,39.47,2,80,0.64,3.8,NA,151
2014,11,25,10,39.82,4,240,0.63,3.8,NA,143
2014,11,25,11,41.4,0.67,95,0.55,4.44,1022.19,157
2014,11,25,12,45.35,NA,NA,0.55,3.1,NA,174
2014,11,25,13,45.35,7,230,0.55,2.5,NA,199
2014,11,25,14,46.73,6.04,186,0.51,4.22,1018.61,192
2014,11,25,15,46.23,6.96,182,0.65,2.2,NA,189
2014,11,25,16,45.12,2,200,0.64,2.2,NA,159
2014,11,25,17,42.27,5.27,211,0.65,3.51,1017.85,205
2014,11,25,18,41,2.18,156,0.75,2.99,NA,230
2014,11,25,19,37.23,1.9,114,0.87,2.84,NA,280
2014,11,25,20,35.84,3.46,120,0.78,2.91,1017.56,266
2014,11,25,21,37,2.1,120,0.82,2.69,NA,311
2014,11,25,22,37,4,160,0.83,2.66,NA,342
2014,11,25,23,36,3.79,116,0.85,2.39,1016.8,323
2014,11,26,0,34.82,3.07,92,0.83,2.57,NA,299
2014,11,26,1,33.05,7,210,0.89,2.5,NA,283
2014,11,26,2,31.52,1.57,77,0.87,2.48,1015.62,258
2014,11,26,3,31.29,1.44,102,0.89,2.43,NA,239
2014,11,26,4,29.29,1.34,23,0.93,2.13,NA,236
2014,11,26,5,28.67,1.64,58,0.94,1.7,1015.17,241
2014,11,26,6,30.47,2,140,0.97,1.78,NA,226
2014,11,26,7,27.82,1.58,75,0.98,1.52,NA,215
2014,11,26,8,31.87,1.24,118,0.9,1.26,1016.33,201
2014,11,26,9,37.47,3.4,147,0.82,1.16,NA,201
2014,11,26,10,39.7,11,240,0.76,1.15,NA,234
2014,11,26,11,40.09,0.74,210,0.72,1.27,1016.89,241
2014,11,26,12,45.35,2,270,0.61,1.15,NA,250
2014,11,26,13,46.47,4,240,0.58,1.08,NA,259
2014,11,26,14,44.82,2.23,105,0.65,1.15,1015.3,289
2014,11,26,15,45.59,4,210,0.61,1.06,NA,330
2014,11,26,16,43.59,3.54,124,0.66,1.06,NA,350
2014,11,26,17,41.5,1.57,90,0.73,1.32,1017.07,350
2014,11,26,18,39,1.89,47,0.83,1.11,NA,388
2014,11,26,19,39,3.25,104,0.83,1.11,NA,379
2014,11,26,20,37.79,2.76,5,0.81,1.99,1019.92,436
2014,11,26,21,36.35,1.95,46,0.92,1.09,NA,502
2014,11,26,22,36.35,2,100,0.92,1.01,NA,522
2014,11,26,23,36.35,3.62,73,0.92,1.01,1020.9,470
2014,11,27,0,37.23,3.31,359,0.89,1.02,NA,439
2014,11,27,1,39,8.13,341,0.83,1.46,NA,362
2014,11,27,2,37.2,7.55,2,0.65,3.12,1022.76,176
2014,11,27,3,42.3,8.07,39,0.4,4.44,NA,98
2014,11,27,4,42.3,8.31,28,0.33,0.3,NA,24
2014,11,27,5,39.65,8.37,35,0.36,7.09,1023.31,20
2014,11,27,6,42.3,11.95,40,0.27,0.4,NA,11
2014,11,27,7,40.53,12.47,18,0.29,0.5,NA,11
2014,11,27,8,39.85,10.08,12,0.58,8.33,1025.07,14
2014,11,27,9,43,15.57,22,0.2,1.5,NA,14
2014,11,27,10,43.35,12.76,26,0.21,2.2,NA,16
2014,11,27,11,41.63,8.65,23,0.23,9.35,1025.64,13
2014,11,27,12,45,12.25,18,0.49,3.1,NA,13
2014,11,27,13,44.77,11,0,0.21,6.2,NA,14
2014,11,27,14,42.58,6.49,30,0.25,9.28,1024.35,18
2014,11,27,15,44.77,7.08,38,0.21,6.2,NA,17
2014,11,27,16,43,9,27,0.2,6.2,NA,16
2014,11,27,17,41.4,3.33,42,0.25,8.9,1023.71,20
2014,11,27,18,41.23,2.35,25,0.26,6.2,NA,30
2014,11,27,19,39.23,2.06,41,0.28,6.2,NA,24
2014,11,27,20,39.28,3.77,31,0.34,6.13,1024.75,34
2014,11,27,21,41,3.96,9,0.33,5,NA,37
2014,11,27,22,42.77,9,40,0.33,5,NA,39
2014,11,27,23,41,2.57,228,0.38,6.2,1024.2,34
2014,11,28,0,39,4,0,0.45,5,NA,39
2014,11,28,1,37.23,4.47,13,0.45,4.86,NA,49
2014,11,28,2,35.21,2.35,12,0.51,5.35,1022.87,51
2014,11,28,3,36,3.3,350,0.52,4.78,NA,52
2014,11,28,4,36,1.86,333,0.53,3.1,NA,70
2014,11,28,5,32.04,2.39,353,0.64,4.83,1021.85,83
2014,11,28,6,32.23,4,350,0.62,2.5,NA,92
2014,11,28,7,34.23,3.58,336,0.58,2.5,NA,95
2014,11,28,8,35.11,5.32,325,0.54,3.13,1023.12,83
2014,11,28,9,41,6.28,326,0.45,2.5,NA,66
2014,11,28,10,42.77,7,260,0.41,2.2,NA,66
2014,11,28,11,43.16,2.08,275,0.4,6.68,1022.32,77
2014,11,28,12,47.77,7,320,0.36,2.8,NA,74
2014,11,28,13,49.53,4,310,0.38,4.71,NA,70
2014,11,28,14,48.59,3.39,222,0.36,5.12,1019.43,86
2014,11,28,15,49.53,8.67,203,0.39,4.14,NA,90
2014,11,28,16,47.65,9,200,0.43,3.54,NA,91
2014,11,28,17,44.64,7.6,192,0.46,4.33,1019.94,99
2014,11,28,18,44.77,4,230,0.54,4.07,NA,129
2014,11,28,19,42.77,4,230,0.58,4.03,NA,168
2014,11,28,20,35.47,1.32,182,0.7,3.99,1021.22,200
2014,11,28,21,37.47,3.72,177,0.71,3.47,NA,214
2014,11,28,22,36.59,3.4,157,0.79,2.32,NA,211
2014,11,28,23,36.35,1.86,167,0.8,2.32,1021.1,219
2014,11,29,0,32.47,1.7,107,0.86,2.31,NA,237
2014,11,29,1,30.47,2,250,0.92,2.01,NA,248
2014,11,29,2,30.48,1.63,78,0.83,2.59,1021.8,254
2014,11,29,3,30.23,3.54,94,0.88,1.71,NA,254
2014,11,29,4,30.23,0.23,160,0.92,1.71,NA,252
2014,11,29,5,27.22,1.23,116,0.92,2.7,1021.6,277
2014,11,29,6,28.47,1.86,47,0.96,1.69,NA,291
2014,11,29,7,32.23,4,160,0.93,1.69,NA,287
2014,11,29,8,32.18,0.9,43,0.85,1.86,1021.98,295
2014,11,29,9,36.35,7,210,0.81,0.74,NA,287
2014,11,29,10,37.23,4,240,0.84,0.74,NA,325
2014,11,29,11,36.14,1.66,188,0.8,1.71,1022.03,301
2014,11,29,12,39.47,3.31,79,0.82,0.74,NA,311
2014,11,29,13,39.47,2,250,0.82,0.75,NA,369
2014,11,29,14,38.82,3.35,66,0.79,1.48,1020.05,380
2014,11,29,15,39.47,3.85,65,0.89,0.64,NA,393
2014,11,29,16,39.47,1.66,35,0.82,0.81,NA,344
2014,11,29,17,38.59,0.89,49,0.86,1.19,1019.9,343
2014,11,29,18,37.7,1.66,55,0.95,0.89,NA,343
2014,11,29,19,37.7,2,160,0.94,0.81,NA,323
2014,11,29,20,38.11,2.64,9,0.88,1.02,1020.81,328
2014,11,29,21,39.47,3.32,17,0.89,0.72,NA,312
2014,11,29,22,39.47,2.45,358,0.89,0.9,NA,264
2014,11,29,23,39.47,3.76,11,0.91,0.89,1020.9,242
2014,11,30,0,39.23,4.31,356,0.89,0.86,NA,254
2014,11,30,1,37.47,4.34,342,0.99,0.85,NA,204
2014,11,30,2,37.37,4.38,321,0.89,1.18,1020.9,194
2014,11,30,3,39.23,6.9,313,0.92,0.82,NA,227
2014,11,30,4,37.47,4.26,344,0.96,1.26,NA,242
2014,11,30,5,37.01,7.11,331,0.93,2.76,1021.39,235
2014,11,30,6,37.47,4.31,346,0.96,1.31,NA,168
2014,11,30,7,41,9.22,329,0.77,1.92,NA,20
2014,11,30,8,40.59,12.54,307,0.59,4.76,1023.08,18
2014,11,30,9,43.23,15.61,294,0.49,2.5,NA,16
2014,11,30,10,46,16.12,313,0.38,4.4,NA,24
2014,11,30,11,43.51,19,337,0.23,5.14,1023.25,23
2014,11,30,12,46.47,25.23,340,0.15,NA,NA,36
2014,11,30,13,43.59,24.06,295,0.12,NA,NA,43
2014,11,30,14,40.88,24.45,304,0.11,7.88,1023.02,30
2014,11,30,15,41.23,26.15,294,0.08,4.4,NA,19
2014,11,30,16,37.47,22.42,313,0.09,4.4,NA,14
2014,11,30,17,34.03,19.95,336,0.1,6.68,1025.1,18
2014,11,30,18,34.35,22.54,339,0.08,NA,NA,27
2014,11,30,19,32.47,21.97,331,0.09,NA,NA,31
2014,11,30,20,28.36,23.94,327,0.12,8.83,1028.75,44
2014,11,30,21,28.47,28.6,313,0.12,3.8,NA,32
2014,11,30,22,27.12,33.41,330,0.15,4.71,NA,33
2014,11,30,23,27.12,29.91,329,0.18,4.47,1030.9,48
2014,12,1,0,27,24.65,320,0.18,4.86,NA,36
2014,12,1,1,25.23,20.78,312,0.22,4.4,NA,25
2014,12,1,2,22.49,17.89,325,0.24,6.51,1030.84,21
2014,12,1,3,25,20.55,329,0.22,NA,NA,13
2014,12,1,4,23.23,13.59,310,0.26,NA,NA,13
2014,12,1,5,20.91,21.2,334,0.25,10,1032,12
2014,12,1,6,23,25.83,338,0.24,NA,NA,13
2014,12,1,7,23,27.48,320,0.24,NA,NA,12
2014,12,1,8,22.12,26.6,325,0.25,10,1033.58,11
2014,12,1,9,27,24.15,339,0.21,NA,NA,10
2014,12,1,10,28,26.41,330,0.2,NA,NA,12
2014,12,1,11,26.75,25.28,320,0.21,10,1034.78,14
2014,12,1,12,31.77,21.73,329,0.16,NA,NA,11
2014,12,1,13,31.77,21.19,328,0.14,NA,NA,10
2014,12,1,14,29.37,20.43,328,0.18,10,1032.61,9
2014,12,1,15,31.77,22,320,0.16,NA,NA,9
2014,12,1,16,29.77,18.2,321,0.18,NA,NA,8
2014,12,1,17,25.95,13.96,327,0.2,10,1032.64,9
2014,12,1,18,27.12,13,330,0.21,NA,NA,15
2014,12,1,19,27,12.52,329,0.21,NA,NA,19
2014,12,1,20,20.12,6.73,346,0.28,10,1033.46,8
2014,12,1,21,25,10.98,321,0.25,NA,NA,15
2014,12,1,22,21.23,9.45,332,0.29,NA,NA,8
2014,12,1,23,18.35,8.99,349,0.36,10,1033.5,15
2014,12,2,0,18.59,5.04,7,0.33,NA,NA,11
2014,12,2,1,14.59,7,0,0.43,NA,NA,13
2014,12,2,2,15.79,5.31,25,0.34,10,1032.4,11
2014,12,2,3,18.65,8.59,26,0.33,NA,NA,13
2014,12,2,4,18,6.43,16,0.31,NA,NA,11
2014,12,2,5,13.64,2.87,359,0.36,9.78,1031.02,12
2014,12,2,6,18.12,1.82,13,0.31,NA,NA,13
2014,12,2,7,14.59,3.76,349,0.43,NA,NA,11
2014,12,2,8,17.26,4.91,327,0.37,7.95,1031.42,26
2014,12,2,9,23.23,2,320,0.3,5,NA,23
2014,12,2,10,25.23,4,260,0.25,NA,NA,43
2014,12,2,11,25.12,3.55,284,0.24,5.63,1029.88,52
2014,12,2,12,30,NA,NA,0.23,NA,NA,76
2014,12,2,13,31.77,NA,NA,0.17,NA,NA,66
2014,12,2,14,30.71,3.96,286,0.16,5.86,1025.97,40
2014,12,2,15,32,9,280,0.17,NA,NA,67
2014,12,2,16,30,7.7,186,0.24,NA,NA,81
2014,12,2,17,28.58,5.14,249,0.17,5.8,1025.2,96
2014,12,2,18,27.35,7,260,NA,4.4,NA,108
2014,12,2,19,23.82,0.97,88,0.43,5,NA,99
2014,12,2,20,20.52,0.81,282,0.5,4.42,1025.86,111
2014,12,2,21,20.05,7,260,0.56,4.93,NA,120
2014,12,2,22,19.17,2,10,0.46,4.4,NA,125
2014,12,2,23,19.05,3.99,359,0.46,4.78,1025.8,123
2014,12,3,0,18.82,3.77,350,0.47,4.74,NA,126
2014,12,3,1,15.05,6.26,352,0.55,4.71,NA,111
2014,12,3,2,16.97,4.32,329,0.46,3.54,1026.15,26
2014,12,3,3,21.23,8.39,331,0.38,1.6,NA,11
2014,12,3,4,24.77,10.18,330,0.25,1.6,NA,13
2014,12,3,5,21.92,14.87,327,0.26,8.64,1026.56,9
2014,12,3,6,24.3,12.47,332,0.24,3.1,NA,9
2014,12,3,7,24.77,12.4,312,0.21,5,NA,13
2014,12,3,8,22.89,11.32,324,0.21,10,1028.63,17
2014,12,3,9,28,13.77,325,0.19,NA,NA,16
2014,12,3,10,30.23,18.43,331,0.17,NA,NA,11
2014,12,3,11,29.31,16.17,334,0.16,9.58,1028.69,11
2014,12,3,12,32,13.59,330,0.15,NA,NA,17
2014,12,3,13,34,13.93,346,0.11,NA,NA,9
2014,12,3,14,31.74,18.88,304,0.12,7.32,1026.21,9
2014,12,3,15,33.77,20.61,293,0.12,NA,NA,11
2014,12,3,16,32,15.57,302,0.15,NA,NA,8
2014,12,3,17,29.61,13.5,319,0.18,10,1026.67,15
2014,12,3,18,30,8.99,319,0.2,NA,NA,14
2014,12,3,19,30.23,13,320,0.2,NA,NA,9
2014,12,3,20,26.3,11.07,325,0.21,10,1028.7,7
2014,12,3,21,25.59,3.97,333,0.22,NA,NA,6
2014,12,3,22,28,11.37,315,0.22,NA,NA,8
2014,12,3,23,28,18.92,314,0.2,9.4,1029.2,11
2014,12,4,0,27,13.28,309,0.21,NA,NA,9
2014,12,4,1,27,13.48,313,0.21,NA,NA,11
2014,12,4,2,23.23,11.06,297,0.23,10,1029.34,9
2014,12,4,3,25,4.49,307,0.22,NA,NA,8
2014,12,4,4,23,8.47,278,0.27,NA,NA,5
2014,12,4,5,22.79,9.53,305,0.25,10,1027.96,6
2014,12,4,6,19.23,4,280,0.32,NA,NA,9
2014,12,4,7,25,NA,NA,0.25,NA,NA,6
2014,12,4,8,24.95,11.7,299,0.24,7.99,1028.55,7
2014,12,4,9,28.23,9,300,0.22,NA,NA,7
2014,12,4,10,30.23,13,300,0.18,NA,NA,6
2014,12,4,11,29.58,18.6,302,0.17,9.58,1028.56,9
2014,12,4,12,34.23,19.51,291,0.15,NA,NA,11
2014,12,4,13,34.23,17.96,294,0.13,NA,NA,10
2014,12,4,14,32.38,17.25,305,0.13,10,1026.86,10
2014,12,4,15,35.77,18,330,0.11,NA,NA,8
2014,12,4,16,32.23,11.21,329,0.13,NA,NA,7
2014,12,4,17,28.45,10.44,328,0.18,10,1027.48,10
2014,12,4,18,30,10.71,338,0.18,NA,NA,8
2014,12,4,19,27.59,12.49,356,0.21,NA,NA,17
2014,12,4,20,26.18,11.36,352,0.2,9.88,1028.62,9
2014,12,4,21,26.77,15.12,359,0.21,NA,NA,18
2014,12,4,22,26.3,20.48,340,0.2,NA,NA,10
2014,12,4,23,26.77,18.87,349,0.21,10,1029.2,6
2014,12,5,0,26.06,15.4,349,0.23,NA,NA,6
2014,12,5,1,21.47,11.56,2,0.29,NA,NA,9
2014,12,5,2,19.46,9.22,350,0.29,10,1029.5,8
2014,12,5,3,19,8.99,1,0.33,NA,NA,7
2014,12,5,4,22.77,2,310,0.28,NA,NA,8
2014,12,5,5,17.93,7.4,339,0.34,8.66,1029.59,14
2014,12,5,6,20.77,3.89,29,0.32,NA,NA,12
2014,12,5,7,19,10.93,358,0.35,NA,NA,25
2014,12,5,8,23.7,10,348,0.27,4.04,1030.25,11
2014,12,5,9,29.77,12.7,358,0.22,NA,NA,16
2014,12,5,10,33.77,9.3,5,0.16,NA,NA,17
2014,12,5,11,33.12,12.18,312,0.16,10,1029.28,13
2014,12,5,12,36.88,15.46,313,0.13,NA,NA,9
2014,12,5,15,37,11,310,0.14,NA,NA,11
2014,12,5,16,34.23,4,70,0.16,NA,NA,11
2014,12,5,17,28.74,2.05,351,0.24,9.6,1025.88,32
2014,12,5,18,27.82,1.34,107,0.33,5,NA,97
2014,12,5,19,27.82,3.64,177,0.32,3.1,NA,115
2014,12,5,20,23.87,1.72,208,0.38,3.18,1026.47,130
2014,12,5,21,24.05,1.67,343,0.38,4.78,NA,138
2014,12,5,22,25.82,1.75,345,0.34,4.78,NA,158
2014,12,5,23,21.7,1.77,40,0.47,4.25,1026.6,140
2014,12,6,0,18.59,2,20,0.6,3.65,NA,150
2014,12,6,1,18.59,6.18,350,0.56,4.67,NA,149
2014,12,6,2,18.04,1.95,318,0.57,5.46,1027.29,109
2014,12,6,3,15.29,3.79,14,0.7,4.71,NA,84
2014,12,6,4,16.35,0,NA,0.56,5.24,NA,60
2014,12,6,5,16.45,2.94,354,0.61,3.19,1027.25,38
2014,12,6,6,16.59,6,11,0.52,2.5,NA,32
2014,12,6,7,19.23,3.31,11,0.51,1.9,NA,44
2014,12,6,8,23.34,6.07,19,0.42,3.19,1028.48,31
2014,12,6,9,32,6.14,22,0.28,1.9,NA,31
2014,12,6,10,36.12,6.59,62,0.18,2.8,NA,30
2014,12,6,11,35.44,3.31,53,0.19,9.01,1028.21,16
2014,12,6,12,41,9,110,0.17,4.4,NA,17
2014,12,6,13,41,11,160,0.16,5,NA,19
2014,12,6,14,37.74,4.8,141,0.2,7.74,1025.17,33
2014,12,6,15,37,4.59,150,0.32,NA,NA,71
2014,12,6,16,36,4.31,136,0.33,NA,NA,66
2014,12,6,17,33.38,2.91,129,0.28,7.74,1026.09,61
2014,12,6,18,35.53,4.26,104,0.51,NA,NA,83
2014,12,6,19,33.77,7,90,0.29,NA,NA,122
2014,12,6,20,32.75,3.81,140,0.35,5.76,1026.34,119
2014,12,6,21,32,1.82,133,0.41,NA,NA,95
2014,12,6,22,32,2,59,0.38,NA,NA,93
2014,12,6,23,30.23,2.15,48,0.45,NA,1026.8,102
2014,12,7,0,30.23,2,60,0.47,NA,NA,174
2014,12,7,1,30.23,2.58,57,0.49,NA,NA,137
2014,12,7,2,30.83,2.67,41,0.46,4.94,1025.82,80
2014,12,7,3,28.47,1.05,50,0.57,NA,NA,63
2014,12,7,4,30.23,4,60,0.62,NA,NA,72
2014,12,7,5,27.7,0.72,145,0.67,6.21,1025.28,59
2014,12,7,6,28.47,7,80,0.81,4.4,NA,59
2014,12,7,7,27.35,9,50,0.86,1.9,NA,72
2014,12,7,8,27.44,3.55,38,0.78,4.94,1026.3,79
2014,12,7,9,32,NA,NA,0.82,4.63,NA,77
2014,12,7,10,34,9,20,0.61,1.6,NA,96
2014,12,7,11,36.2,13.08,299,0.3,3.58,1026.93,54
2014,12,7,12,40.53,16.75,313,0.22,2.5,NA,34
2014,12,7,13,40.53,15.15,316,0.2,3.8,NA,18
2014,12,7,14,38.46,13.69,309,0.21,7.84,1026.12,22
2014,12,7,15,40.53,14.35,304,0.52,3.8,NA,21
2014,12,7,16,38.65,11.72,302,0.25,3.8,NA,15
2014,12,7,17,34.61,11.45,336,0.27,9.41,1027.78,13
2014,12,7,18,35.3,11.28,309,0.29,3.1,NA,11
2014,12,7,19,35.3,11.36,319,0.29,1.9,NA,17
2014,12,7,20,31.02,10.49,330,0.32,8.72,1030.25,18
2014,12,7,21,33.53,11.92,319,0.3,1.8,NA,16
2014,12,7,22,31.77,10.75,331,0.28,4.4,NA,17
2014,12,7,23,31.53,9.17,343,0.33,8.88,1031.8,18
2014,12,8,0,23.47,6.43,6,0.45,NA,NA,16
2014,12,8,1,27.88,2.55,24,0.39,NA,NA,15
2014,12,8,2,23.59,3.35,299,0.48,9.36,1032.66,17
2014,12,8,3,21.23,6.41,350,0.56,2.2,NA,19
2014,12,8,4,23.23,3.65,347,0.54,1.6,NA,15
2014,12,8,5,19.5,1.3,359,0.57,8.86,1033.22,22
2014,12,8,6,19.23,6.4,359,0.67,1.2,NA,20
2014,12,8,7,19,6.18,10,0.63,0.8,NA,21
2014,12,8,8,23.74,0.82,3,0.52,4.85,1035.24,32
2014,12,8,9,30,2,320,0.45,1.2,NA,20
2014,12,8,10,34,2,320,0.32,1.9,NA,31
2014,12,8,11,34.4,1.63,259,0.27,5.96,1035.99,40
2014,12,8,12,36.12,4,350,0.29,NA,NA,102
2014,12,8,13,37.23,NA,NA,0.28,NA,NA,117
2014,12,8,14,37.87,5.97,243,0.26,5.93,1033.44,100
2014,12,8,16,36.12,4,200,0.32,5,NA,136
2014,12,8,22,23.23,1.57,84,0.63,2.94,NA,145
2014,12,8,23,24.77,2.18,86,0.55,2.92,1037.3,180
2014,12,9,11,27.76,0.86,120,0.62,2.56,1036.43,339
2014,12,9,12,31.05,9,200,0.61,1.6,NA,355
2014,12,9,13,32.82,9,200,0.56,1.6,NA,388
2014,12,9,14,32.16,3.64,154,0.52,2.05,1032.17,390
2014,12,9,15,32.82,7,220,0.55,1.46,NA,375
2014,12,9,16,32.82,2.78,4,0.57,1.51,NA,367
2014,12,9,17,30.36,1.32,79,0.59,2.42,1031.18,352
2014,12,9,18,32.59,5.89,327,0.57,1.89,NA,351
2014,12,9,19,30.82,2.78,354,0.63,1.89,NA,356
2014,12,9,20,31.47,1.51,12,0.58,2.29,1031.04,367
2014,12,9,21,32.47,3.25,334,0.57,1.9,NA,361
2014,12,9,22,32.47,1.3,20,0.59,1.9,NA,350
2014,12,9,23,30.7,1.51,356,0.63,1.9,1029.9,311
2014,12,10,0,30.23,7,250,0.73,1.67,NA,319
2014,12,10,1,30.23,1.66,87,0.78,1.48,NA,331
2014,12,10,2,26.65,1.06,108,0.87,1.3,1028.53,303
2014,12,10,3,27.59,0.82,200,0.87,1.11,NA,301
2014,12,10,4,22.29,3.56,352,0.93,1.13,NA,306
2014,12,10,5,24.12,0.94,275,0.95,1.33,1027.41,311
2014,12,10,6,22.29,2,300,0.93,0.54,NA,318
2014,12,10,7,25.59,4,280,0.93,0.07,NA,325
2014,12,10,8,25.99,2.6,295,0.85,1.7,1027.7,152
2014,12,10,9,26.05,3.89,359,0.97,2.05,NA,65
2014,12,10,10,38.41,7,300,0.4,3.46,NA,57
2014,12,10,11,37.4,16.34,294,0.34,3.74,1027.54,63
2014,12,10,12,40.77,19.1,302,0.24,1.8,NA,62
2014,12,10,13,41,21.07,303,0.39,3.8,NA,45
2014,12,10,14,38.38,20.05,314,0.23,3.82,1026.33,19
2014,12,10,15,40.77,19.43,312,0.26,NA,NA,21
2014,12,10,16,37.23,19.74,339,0.22,NA,NA,13
2014,12,10,17,32.29,16.23,333,0.31,6.88,1028.91,31
2014,12,10,18,32.47,12.05,330,0.26,NA,NA,17
2014,12,10,19,32.23,16.44,339,0.26,NA,NA,14
2014,12,10,20,29.96,20.99,330,0.3,10,1031.69,13
2014,12,10,21,30.47,18.2,339,0.3,NA,NA,16
2014,12,10,22,31.53,20.71,340,0.29,NA,NA,18
2014,12,10,23,30,12.98,331,0.31,10,1033,18
2014,12,11,0,29.77,19.65,322,0.32,NA,NA,20
2014,12,11,1,28,19.77,330,0.34,NA,NA,17
2014,12,11,2,25.4,11.11,333,0.36,10,1033.61,9
2014,12,11,3,27.12,11.21,321,0.35,NA,NA,16
2014,12,11,4,27.12,13,330,0.35,NA,NA,14
2014,12,11,5,24.62,10.89,314,0.38,10,1034.46,7
2014,12,11,6,26.53,15.34,322,0.37,NA,NA,15
2014,12,11,7,21,9,0,0.43,NA,NA,11
2014,12,11,8,22.93,9.98,356,0.41,10,1034.91,13
2014,12,11,9,30,9.95,6,0.34,NA,NA,16
2014,12,11,10,34,18,350,0.24,NA,NA,14
2014,12,11,11,32.13,7.41,337,0.26,10,1033.36,14
2014,12,11,12,36.88,10.73,324,0.24,NA,NA,14
2014,12,11,13,38.65,NA,NA,0.24,NA,NA,14
2014,12,11,14,36.59,8.08,258,0.2,10,1029.26,12
2014,12,11,15,38.65,2,340,0.18,NA,NA,29
2014,12,11,16,36.88,11,240,0.27,NA,NA,40
2014,12,11,17,33.67,5.53,245,0.26,5.13,1028.87,92
2014,12,11,18,35.53,4,230,0.28,NA,NA,76
2014,12,11,19,35.53,7,240,0.27,5,NA,81
2014,12,11,20,32.32,12.9,294,0.32,4.16,1030.36,32
2014,12,11,21,33.77,18.29,288,0.2,NA,NA,9
2014,12,11,22,31.77,14.68,306,0.23,NA,NA,12
2014,12,11,23,31.77,10.12,299,0.46,6.68,1030.9,8
2014,12,12,0,30,11.15,303,0.29,5,NA,8
2014,12,12,1,28.23,15.99,314,0.31,NA,NA,8
2014,12,12,2,26.02,14.73,313,0.34,9.69,1030.17,9
2014,12,12,3,27.12,9.66,308,0.31,NA,NA,12
2014,12,12,4,27.12,9.44,300,0.31,NA,NA,14
2014,12,12,5,24.6,9.58,295,0.31,10,1029.35,9
2014,12,12,6,26.77,8.03,292,0.28,NA,NA,7
2014,12,12,7,27,8.41,300,NA,NA,NA,8
2014,12,12,8,27.05,11.54,299,0.32,8.24,1029.69,12
2014,12,12,9,32,15.34,312,0.2,NA,NA,13
2014,12,12,10,34,22,310,0.17,NA,NA,9
2014,12,12,11,33.31,16.23,301,0.18,5.63,1028.78,17
2014,12,12,12,36.12,17.74,299,0.16,NA,NA,18
2014,12,12,13,37,19.1,298,0.14,NA,NA,14
2014,12,12,14,34.95,15.45,314,0.16,6.9,1026.66,10
2014,12,12,15,37,13,300,0.15,NA,NA,12
2014,12,12,16,36.88,12.53,290,0.15,NA,NA,9
2014,12,12,17,29.62,7.1,334,0.24,7.32,1027.23,14
2014,12,12,18,32.47,4,250,0.19,NA,NA,17
2014,12,12,19,28.7,1.51,114,0.31,NA,NA,21
2014,12,12,20,25.11,0.27,350,0.37,4.44,1028.66,47
2014,12,12,21,27.35,1.86,167,0.38,5,NA,18
2014,12,12,22,25.23,2,30,0.41,5.6,NA,15
2014,12,12,23,19.05,3.3,0,0.49,5.6,1029.1,12
2014,12,13,0,21.47,2,300,0.42,4.4,NA,16
2014,12,13,1,19.23,1.89,144,0.56,3.8,NA,15
2014,12,13,2,17.54,1.32,202,0.59,5.05,1029.61,13
2014,12,13,3,17.64,9,320,0.53,4.33,NA,16
2014,12,13,4,16.82,0.23,20,0.59,4.4,NA,16
2014,12,13,5,15.44,2.79,311,0.55,5.29,1029.19,10
2014,12,13,6,16.82,2,20,0.6,4.4,NA,13
2014,12,13,7,18.59,3.31,9,0.56,5,NA,33
2014,12,13,8,20.24,3.26,338,0.55,7.2,1030.12,37
2014,12,13,9,28.7,NA,NA,0.4,5,NA,36
2014,12,13,10,30.82,7,330,0.38,NA,NA,53
2014,12,13,11,33.04,3.67,258,0.27,7.16,1030.41,58
2014,12,13,12,36.35,NA,NA,0.24,NA,NA,46
2014,12,13,13,39,NA,NA,0.17,NA,NA,43
2014,12,13,14,39.28,6.58,236,0.17,6.35,1027.73,41
2014,12,13,15,40.77,7,250,0.16,NA,NA,44
2014,12,13,16,39,NA,NA,0.17,NA,NA,72
2014,12,13,17,34.47,3.47,201,0.24,5.73,1027.18,80
2014,12,13,18,35.06,6.99,161,0.25,2.5,NA,86
2014,12,13,19,34.95,7,160,0.26,3.1,NA,82
2014,12,13,20,23.49,1.71,105,0.44,4.93,1028.28,86
2014,12,13,21,23.47,3.9,94,0.52,4.71,NA,98
2014,12,13,22,23.47,4,210,0.5,4.14,NA,112
2014,12,13,23,22.05,2.73,7,0.53,3.61,1027.7,126
2014,12,14,0,22.05,4,210,0.52,3.61,NA,192
